search_query,job_title,company_name,location,posting_date,job_url,years_exp_min,years_exp_max,career_level,education_level,salary,employment_type,job_categories,skills,job_description,job_requirements,scraped_at
IT-Software-Development,"Data Center Engineer (Compute, Storage & Data Protection)",Confidential,"Cairo, EG",posted 21 days ago,https://wuzzuf.net/jobs/p/bitfhi15bemy-data-center-engineer-compute-storage-data-protection-cairo-egypt,6.0,10.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Data Center | Cisco UCS | Nutanix | Storage | Backup | Veeam | Pure Storage | HCI | Disaster Recovery (DR) | Compute,"Overview:
We are seeking an experienced Data Center Engineer to operate and maintain the core infrastructure of a large-scale private cloud platform serving over 200 subsidiaries. The role focuses on compute, storage, and data protection systems, ensuring high availability, performance, and reliability across the data centers. This role is essential to ensuring the stability and performance of the data center backbone supporting a national private cloud platform.

 

Key Responsibilities:

Operate and manage Cisco UCS infrastructure (blade and rack servers).
Manage HCI platforms including Nutanix AHV clusters.
Administer storage systems across block, file, and object services (Pure Storage).
Ensure storage performance, capacity planning, and availability.
Operate and manage backup and data protection platforms.
Perform backup validation, restore operations, and DR support.
Monitor and troubleshoot hardware and infrastructure issues.
Support data center operations across primary and DR sites.","Experience Requirements:

6–10 years of experience in data center infrastructure environments.
Strong hands-on experience with compute, storage, and backup systems is required.

 

Technical Expertise:

Cisco UCS (Blade, Rack, Fabric Interconnect).
Nutanix HCI and AHV platforms.
Enterprise storage systems (block, file, object).
Backup and recovery platforms (Veeam or similar).
Storage networking fundamentals (FC, iSCSI).
Capacity planning and performance troubleshooting.

 

Preferred Certifications:

Cisco UCS or Data Center certifications.
Nutanix Certified Professional (NCP).
Pure Storage certifications.
Veeam Certified Engineer.

 

This role is essential to ensuring the stability and performance of the data center backbone supporting a national private cloud platform.",2026-04-19T02:26:58
IT-Software-Development,"SOC & NOC Engineer (Security Monitoring, Operations & Compliance)",Confidential,"Cairo, EG",posted 21 days ago,https://wuzzuf.net/jobs/p/hhdxrfgeihlc-soc-noc-engineer-security-monitoring-operations-compliance-cairo-egypt,3.0,7.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,SOC | NOC | Security Operations | SIEM | Elastic Stack | Splunk | Vulnerability Assessment | Incident Response | Information Security | ITIL,"Overview:
We are seeking a skilled SOC & NOC Engineer to monitor, secure, and ensure the operational health of a large-scale private cloud platform serving over 200 subsidiaries. The role combines security operations, infrastructure monitoring, and vulnerability management to ensure high availability, threat detection, and compliance. This role is essential for maintaining the security, compliance, and operational visibility of a national private cloud platform.

 

Key Responsibilities:

Monitor infrastructure, applications, and security events using SIEM and monitoring tools.
Analyze and respond to security alerts, incidents, and anomalies.
Perform vulnerability assessments and coordinate remediation activities.
Manage patch compliance and security assurance processes.
Operate and maintain SIEM/SOAR platforms (Elastic stack or similar).
Provide Tier-1 and Tier-2 support for infrastructure and security incidents.
Escalate critical issues to engineering teams and track resolution.
Support audit, compliance, and reporting requirements.
Participate in incident response and threat hunting activities.","Experience Requirements:

3–7 years of experience in SOC, NOC, or security operations roles.
Experience in enterprise or cloud environments is preferred.

 

Technical Expertise:

SIEM platforms (Elastic, Splunk, or similar).
Monitoring tools (APM, logging, infrastructure monitoring).
Vulnerability scanning tools (Tenable or similar).
Basic networking knowledge (TCP/IP, routing, firewalls).
Security operations and incident response processes.
Patch management and compliance frameworks.
Log analysis and troubleshooting skills.

 

Preferred Certifications:

CompTIA Security+.
Certified SOC Analyst (CSA) or equivalent.
Tenable certification (if applicable).
ITIL Foundation.

 

This role is essential for maintaining the security, compliance, and operational visibility of a national private cloud platform.",2026-04-19T02:27:05
IT-Software-Development,Security Infrastructure Engineer (Fortinet & Zero Trust),Confidential,"Cairo, EG",posted 21 days ago,https://wuzzuf.net/jobs/p/t97r50enokr9-security-infrastructure-engineer-fortinet-zero-trust-cairo-egypt,6.0,10.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Information Security | Network Security | Fortinet | Zero Trust | Firewall | WAF | Cyber Security | SOC | CISSP | Infrastructure Security,"Overview:
We are seeking an experienced Security Infrastructure Engineer to design, implement, and operate the security stack of a large-scale private cloud platform serving over 200 subsidiaries. The role focuses on network and application security, Zero Trust access, and secure multi-tenant environments. This role is critical in ensuring the security posture and protection of a national-scale private cloud platform.

 

Key Responsibilities:

Design and operate Fortinet security platforms (NGFW, WAF, ADC, NAC, FortiAuthenticator, Sandbox).
Implement and manage tenant-level security segmentation and firewall policies.
Integrate Zero Trust access solutions (e.g., AppGate or equivalent).
Manage north-south and east-west traffic inspection and security policies.
Support secure application publishing and WAF protection.
Collaborate with SOC teams for incident response and threat mitigation.
Ensure compliance with security policies and regulatory requirements.
Support DR and high availability for security infrastructure.","Experience Requirements:

6–10 years of experience in network and infrastructure security.
Hands-on experience with enterprise security platforms and large-scale environments is required.

Technical Expertise:

Fortinet ecosystem (FortiGate, FortiWeb, FortiADC, FortiNAC, FortiAuthenticator, FortiSandbox).
Firewall policy design and network segmentation.
Zero Trust architecture and secure remote access.
DDoS protection and traffic filtering.
Application security and WAF management.
Integration with SIEM/SOC platforms.
Strong understanding of TCP/IP, routing, and network security principles.

Preferred Certifications:

Fortinet NSE4 / NSE7 / NSE8.
CISSP or equivalent security certification.
CCNP Security or equivalent.

This role is critical in ensuring the security posture and protection of a national-scale private cloud platform.",2026-04-19T02:27:18
IT-Software-Development,Private Cloud Engineer (Virtualization & Cloud Platforms),Confidential,"Cairo, EG",posted 21 days ago,https://wuzzuf.net/jobs/p/jxuruawr49qq-private-cloud-engineer-virtualization-cloud-platforms-cairo-egypt,7.0,10.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Private Cloud | Virtualization | Nutanix AHV | Red Hat OpenShift | Kubernetes | AWS | Azure | GCP | Terraform | Ansible | Python | DevOps | CI/CD,"Overview:
We are seeking a highly skilled Private Cloud Engineer to design, operate, and optimize a large-scale private cloud platform serving over 200 subsidiaries. The role focuses on virtualization, cloud platforms, and automation, ensuring scalable, reliable, and efficient workload hosting across hybrid and multi-cloud environments. This role is critical in building and operating a modern, scalable private cloud platform integrated with hybrid and multi-cloud ecosystems.

 

Key Responsibilities:

Design and operate private cloud platforms based on Nutanix AHV and OpenShift.
Manage virtualization environments, VM lifecycle, and tenant isolation.
Operate and optimize Red Hat OpenShift and OpenShift Virtualization platforms.
Integrate private cloud with public cloud and hyperscaler environments (AWS, Azure, GCP).
Develop and maintain automation and DevOps pipelines for infrastructure provisioning.
Implement Infrastructure as Code (IaC) and GitOps practices.
Troubleshoot performance and scalability issues across cloud platforms.
Support multi-site and DR operations for cloud workloads.","Experience Requirements:

7–10 years of experience in virtualization and cloud engineering.
Strong hands-on experience with private cloud platforms and hybrid/multi-cloud environments is required.

 

Technical Expertise:

Nutanix AHV and Nutanix Cloud Manager (NCM).
Red Hat OpenShift / Kubernetes platforms.
Public cloud platforms (AWS, Azure, or GCP).
Automation tools (Terraform, Ansible, Python).
DevOps practices (CI/CD, GitOps, Helm).
Virtualization and cloud architecture design.
Troubleshooting distributed cloud environments.

 

Preferred Certifications:

Nutanix Certified Professional (NCP).
Red Hat OpenShift / Kubernetes certifications.
AWS / Azure / GCP certifications.
Terraform Associate or DevOps certifications.

 

This role is critical in building and operating a modern, scalable private cloud platform integrated with hybrid and multi-cloud ecosystems.",2026-04-19T02:27:33
IT-Software-Development,Infrastructure Network Operations Engineer (Data Center & WAN),Confidential,"Cairo, EG",posted 21 days ago,https://wuzzuf.net/jobs/p/mc8ehc6xddfq-infrastructure-network-operations-engineer-data-center-wan-cairo-egypt,7.0,10.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Cisco ACI | Data Center Networking | WAN | MPLS | SD-WAN | BGP | OSPF | Routing & Switching | Network Troubleshooting | Disaster Recovery (DR),"Overview:
We are seeking a highly experienced Infrastructure Network Operations Engineer to manage and operate the network foundation of a large-scale private cloud platform serving over 200 subsidiaries. The role focuses on data center networking, WAN connectivity, and routing architecture, ensuring high availability, scalability, and performance across multi-site environments. This role is critical to ensuring the stability and performance of the network backbone of a national private cloud platform.

 

Key Responsibilities:

Operate and maintain Cisco ACI fabric including Multi-Site architecture.
Manage VRFs, EPGs, contracts, and tenant network segmentation.
Design and operate WAN connectivity including MPLS and SD-WAN.
Manage BGP routing, internet edge, and ISP connectivity.
Troubleshoot complex network issues across data center and WAN environments.
Ensure high availability and redundancy across primary and DR sites.
Support network integration with security platforms and cloud services.
Participate in DR testing and failover operations.","Experience Requirements:

7–10 years of experience in data center and WAN networking environments.
Strong hands-on experience in large-scale enterprise or service provider networks is required.

Technical Expertise:

Cisco ACI (Multi-Site, VRF, EPG, Contracts).
Routing & Switching (BGP, OSPF, MPLS).
WAN & Internet Edge architecture.
SD-WAN concepts and implementation.
Cisco ASR or equivalent routing platforms.
Network troubleshooting and performance optimization.

Preferred Certifications:

CCNP or CCIE (Data Center or Service Provider).
Cisco ACI Specialist certification.
SD-WAN certifications (Cisco or equivalent).

 

This role is critical to ensuring the stability and performance of the network backbone of a national private cloud platform.",2026-04-19T02:27:44
IT-Software-Development,Head Of Private Cloud Operations,Confidential,"Cairo, EG",posted 21 days ago,https://wuzzuf.net/jobs/p/cbpgjl9yjnxw-head-of-private-cloud-operations-cairo-egypt,15.0,20.0,"Senior Management (CEO, GM, Director, Head)",Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development | Engineering - Telecom/Technology,Private Cloud | Cloud Operations | IT Infrastructure | Data Center Management | Cisco ACI | Kubernetes | OpenShift | Nutanix AHV | Fortinet | Disaster Recovery | Team Leadership | Vendor Management,"We are seeking a highly experienced Head of Private Cloud Operations to lead a large-scale private cloud platform serving over 200 subsidiaries. The role is responsible for the overall architecture, operations, and governance of the platform, ensuring high availability, security, and scalability across multi-site data centers. This is a strategic leadership role with direct impact on a national-scale private cloud platform.

 

Key Responsibilities:

Lead cloud strategy, operations, and platform governance.
Oversee architecture across networking, cloud, security, and storage domains.
Ensure 24x7 availability, incident response, and SLA compliance.
Manage multi-site DR strategy and failover readiness.
Drive security architecture and compliance alignment.
Lead and mentor engineering, operations, and security teams.
Manage vendor relationships and technology roadmap.","Experience Requirements:

15–20 years of experience in IT infrastructure, cloud, or data center environments.
Minimum 5–8 years in leadership roles managing large-scale platforms.
Proven experience in private cloud, multi-tenant, and multi-data center environments.

 

Technical Expertise:

Cisco ACI (Multi-Site), BGP, MPLS, and data center networking.
Red Hat OpenShift / Kubernetes platforms.
Nutanix AHV and virtualization technologies.
Enterprise storage and backup solutions (Pure Storage, Veeam).
Fortinet security stack and Zero Trust architecture.
Monitoring, automation, and DevOps practices.

 

Preferred Certifications:

CCIE (Data Center or Service Provider).
Red Hat OpenShift / Kubernetes certifications.
Nutanix NCP or higher.
Fortinet NSE certifications.
ITIL or TOGAF.

 

This is a strategic leadership role with direct impact on a national-scale private cloud platform.",2026-04-19T02:27:50
IT-Software-Development,React JS Developer,Confidential,"Giza, EG",posted 23 days ago,https://wuzzuf.net/jobs/p/i7zdzhofzvsw-react-js-developer-giza-egypt,4.0,7.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | On-site,IT/Software Development,React | React.js | React js | JavaScript ES6+ | HTML5 | CSS3 | RESTful APIs | Git | Webpack | Problem Solving | Agile Methodologies | Jest,"Unleash Your Frontend Prowess as a React JS Developer!

Are you an experienced React developer looking to make a significant impact? Join our dynamic IT/Software Development and Engineering team in the vibrant city of Giza, Egypt. We are seeking a passionate and skilled React JS Developer to build innovative, high-performance web applications that delight users and drive our technological vision forward. This is an exciting on-site opportunity where your expertise will directly contribute to groundbreaking projects.

Your Mission, Should You Choose To Accept:
Develop & Innovate: Architect, develop, and maintain robust, scalable, and highly interactive user interfaces using React.js and its ecosystem.
Collaborate & Integrate: Work closely with backend developers, designers, and product managers to define, design, and ship new features. Integrate seamlessly with RESTful APIs.
Optimize & Elevate: Ensure the technical feasibility of UI/UX designs and optimize applications for maximum speed and scalability.
Code Quality: Write clean, well-documented, and efficient code, participating in code reviews to maintain high standards.
Troubleshoot & Debug: Identify and resolve performance and scalability issues across various platforms and browsers.
Skills & Technologies You'll Master (or Already Have!):

You'll be working at the forefront of web development with technologies like React, React.js, JavaScript ES6+, HTML5, CSS3, Redux, and consuming RESTful APIs. Our team leverages modern development practices including Git for version control, Webpack for bundling, and embraces Agile Methodologies to deliver exceptional results.

Ignite Your Growth Potential:

At our core, we believe in continuous learning and professional development. You'll have access to mentorship, cutting-edge tools, and opportunities to lead projects, explore new technologies, and expand your skill set. We foster an environment where your career trajectory is truly in your hands.

A Culture That Inspires:

Be part of a collaborative, supportive, and innovation-driven team culture. We encourage open communication, creative problem-solving, and a shared passion for technology. Your voice will be heard, and your contributions valued as we collectively push the boundaries of what's possible.

Make Your Mark:

Your work will directly influence user experience and product success, creating impactful solutions that reach a wide audience. Join us in shaping the future of our digital presence and leaving a lasting legacy.","Are You The React Maestro We're Looking For?

We're seeking an extraordinary individual to join our team, ready to tackle exciting challenges and elevate our web presence. If you're ready to make a significant impact, check out these thrilling qualifications:

Experience That Counts: A minimum of 4-7 years of professional, hands-on experience in frontend development, specifically with React, React.js, or React js.
Technical Command: Proven expertise in JavaScript ES6+, HTML5, and CSS3, with a strong portfolio showcasing your work.
State Management Savvy: Solid experience with state management libraries like Redux or similar, ensuring robust application architecture.
API Integration: Demonstrated ability to consume and integrate with RESTful APIs effectively.
Version Control Virtuoso: Proficient with Git and collaborative development workflows.
Development Tools Acumen: Familiarity with module bundlers such as Webpack or similar tools.
Design Principles: A keen eye for UI/UX Design principles and the ability to translate wireframes into pixel-perfect, responsive interfaces.
Problem-Solving Prowess: Exceptional Problem Solving skills with a proactive approach to identifying and resolving technical challenges.
Agile Adaptability: Experience working in Agile Methodologies, thriving in fast-paced, iterative development cycles.
Testing Tenacity: Understanding of testing frameworks like Jest and best practices for writing maintainable tests.
Career Level: This role is designed for an Experienced professional eager to take ownership and drive significant projects.",2026-04-19T02:27:57
IT-Software-Development,"Senior AI Engineer (LLM, RAG & AI Systems for CX & Enterprise Solutions)",Confidential,"Cairo, EG",posted 23 days ago,https://wuzzuf.net/jobs/p/jnb8wlrudou3-senior-ai-engineer-llm-rag-ai-systems-for-cx-enterprise-solutions-cairo-egypt,2.0,6.0,Experienced (Non-Manager),Not Specified,"Confidential, Flexible, Performance-Based Compensation With Incentives Tied To Impact, Plus Long-Term Collaboration Potential, Remote Work Flexibility, And Access To Advanced AI Tools And Learning Resources.",Part Time | Freelance / Project | Remote,IT/Software Development,Artificial Intelligence (AI) | Software Development | Engineering | AI,"We are looking for a Senior AI Engineer to lead the design, integration, and adoption of AI systems across our customer experience (CX), retail, and enterprise workflow solutions.

A key part of this role is integrating AI capabilities into existing .NET-based systems and enterprise applications, ensuring seamless interoperability between AI services and current infrastructure.

You will act as the internal AI reference, enabling teams to adopt AI effectively across development, architecture, and delivery.

Designing and implementing AI-powered systems using LLMs and RAG architectures

Building AI APIs and services that integrate seamlessly with existing systems
Integrating AI capabilities into .NET-based enterprise applications and workflows
Designing end-to-end AI-enabled architectures across web and mobile platforms
Developing:
AI microservices
API layers connecting AI services with backend systems
Data pipelines for knowledge and retrieval systems
Enabling AI adoption across the team:
Supporting developers in integrating AI into their features and workflows
Introducing and promoting AI-assisted development (Vibe Coding) practices
Helping teams effectively use modern AI tools such as Lovable, Emergence, Volt, and similar platforms
Evaluating and implementing:
AI frameworks and libraries
AI orchestration and agent-based systems
AI testing, evaluation, and performance monitoring pipelines","Key Responsibilities
Design and implement scalable AI system architectures integrated with existing platforms
Lead AI integration with enterprise systems, including .NET-based applications
Build and maintain:
AI-powered APIs and services
Integration layers between AI systems and backend platforms
RAG pipelines and knowledge systems
Act as the AI technical reference for the team
Drive adoption of AI tools and AI-assisted development practices across engineering teams
Define best practices for:
LLM usage and prompt engineering
RAG architectures
AI testing, evaluation, and monitoring
Core Requirements
Strong experience in:
Python (AI/ML systems)
Backend development and API design
Hands-on experience with:
LLMs and RAG architectures
Vector databases and embeddings pipelines
Proven experience building production-grade AI systems
Experience integrating AI with existing enterprise systems
Knowledge of Microsoft .NET stack (ASP.NET Core) is a strong plus, especially:
Integrating AI services with .NET applications
Working with existing enterprise systems built on .NET
Building APIs for interoperability
Strong understanding of:
System integration patterns
Microservices architecture
REST APIs
Ability to:
Work on existing/legacy systems
Translate business needs into scalable AI solutions
Nice To Have
Experience with:
Retail systems or customer experience platforms
AI agents and autonomous workflows
AI orchestration frameworks
Familiarity with:
AI-assisted development tools (e.g., Cursor, Copilot, Claude Code)
Rapid AI builders (e.g., Lovable, Emergence, Volt)
Experience with:
Cloud-native AI deployment (AWS, Azure, GCP)
Hybrid AI setups (local + cloud using tools like Ollama)
Experience enabling teams to adopt new technologies and workflows",2026-04-19T02:28:10
IT-Software-Development,"AI Engineer (Computer Vision, Speech, NLP & Generative AI)",Madar Soft,"Alexandria, EG",posted 23 days ago,https://wuzzuf.net/jobs/p/w0bib0poknfj-ai-engineer-computer-vision-speech-nlp-generative-ai-madar-soft-alexandria-egypt,3.0,5.0,Experienced (Non-Manager),Not Specified,"Confidential, Medical & Social Insurance",Full Time | Remote,IT/Software Development | Engineering - Telecom/Technology,AI | Computer Science | Computer Vision | Engineering | Information Technology (IT) | NLP,"Are you passionate about building the future of AI? We are seeking a talented AI Engineer to join our innovative team. You will play a key role in optimizing and extending our AI capabilities across Computer Vision, Speech Recognition, NLP (LLMs), and Generative AI. If you thrive on deploying models in real-world production environments and driving impactful AI solutions, we want to meet you!

 

You’ll work on enhancing our current models (YOLO, Riva) and developing new AI-powered features that fuel our products and services.

 

Key Responsibilities

Design & Develop: Build advanced machine learning and deep learning models for real-world applications.
Data Exploration: Collect, analyze, and interpret large-scale datasets to extract actionable insights and identify trends.
Model Optimization: Evaluate, benchmark, and optimize models for performance, scalability, and robustness.
Production Deployment: Lead the deployment of AI models into production using modern frameworks and tools.
Cross-functional Collaboration: Work closely with product, engineering, and business teams to integrate AI solutions seamlessly.
Domain-Specific AI: Work with large construction datasets for predictive analytics and automation.
LLM Engineering: Design sophisticated prompts and fine-tune large language models for optimal results.
Data Visualization: Present insights using dashboards and visualization tools to stakeholders.
Documentation: Test, document, and communicate model performance, efficiency, and scalability.
Continuous Learning: Stay at the forefront of AI advancements, including multimodal and generative AI.","What We’re Looking For

Education: Bachelor’s or Master’s degree in Computer Science, Data Science, Statistics, or related field.
Experience: 3–5 years of hands-on experience developing and deploying machine learning models in production.
Technical Skills:
Strong programming skills in Python; familiarity with data science libraries (NumPy, Pandas, etc.).
Deep expertise in ML/DL frameworks: TensorFlow, PyTorch, Scikit-learn.
Experience with Computer Vision (YOLO, OpenCV) and Speech Recognition (NVIDIA Riva, Whisper, Kaldi, etc.).
Knowledge of LLMs and prompt engineering; experience with generative AI is a plus.
Proficiency in model training, fine-tuning, and deployment (ONNX, TensorRT, etc.).
Familiarity with NVIDIA tools (CUDA Toolkit, TAO Toolkit, DeepStream) is a bonus.
Strong Linux skills (Ubuntu, Bash scripting, system configuration).
Soft Skills: Excellent communication, problem-solving, and teamwork abilities. Able to explain complex concepts to non-technical stakeholders.
Bonus Points:
Experience with cloud AI platforms (AWS SageMaker, GCP Vertex AI, Azure ML).
MLOps experience (CI/CD, model monitoring, automated pipelines).

 

Why Join Us?

Innovative Environment: Work on cutting-edge AI solutions with a passionate, collaborative team.
Impact: Drive real-world AI applications in computer vision, speech, and NLP.
Growth: Continuous learning and professional development opportunities.
Flexibility: Supportive, flexible working environment.",2026-04-19T02:28:26
IT-Software-Development,Junior AI Automation Specialist (WhatsApp & Business Automation) – Remote,Queens Wear,"Cairo, EG",posted 23 days ago,https://wuzzuf.net/jobs/p/jj8k4bk7jr6m-junior-ai-automation-specialist-whatsapp-business-automation-remote-queens-wear-cairo-egypt,4.0,15.0,"Senior Management (CEO, GM, Director, Head)",Not Specified,Confidential,Full Time | Remote,Administration | IT/Software Development | Engineering - Telecom/Technology,Junior AI Automation Specialist | WhatsApp Business API | AI Workflow Specialist | AI Automation Specialist | Conversational AI Specialist | CRM Integration | Business Process Automation,"We are seeking an AI Automation Specialist to design and implement intelligent automation solutions for businesses, with a primary focus on WhatsApp-based automation systems.

This role combines technical execution with business impact, aiming to build scalable automation solutions that can be offered to clients as services, creating new revenue streams while improving internal efficiency.

Key Responsibilities
* Design and develop end-to-end automation workflows using tools such as n8n, Make, Zapier, or custom-built solutions
* Build and deploy WhatsApp automation systems, including chatbots, auto-replies, lead qualification flows, and customer support solutions
* Integrate AI models (LLMs, NLP, and others) into real-world business applications
* Develop AI-powered assistants for sales, marketing, and operations
* Implement and manage API integrations with CRMs, payment systems, and internal tools
* Analyze business processes and identify automation opportunities
* Optimize workflows for efficiency, scalability, and conversion performance
* Collaborate with the marketing team to create automation-based services for clients
* Document workflows and build reusable automation templates
What You’ll Work On
*WhatsApp automation use cases:
* Lead generation and qualification
* Customer support automation
* Appointment booking systems
* Sales funnels and follow-ups
*AI-powered workflows:
* Automated content generation
* Smart replies and conversational AI
* CRM automation and reporting.","-0-2 years of experience in automation and AI-driven workflows
* Hands-on experience with one of the automation tools (n8n, Make, Zapier, etc.)
* some knowledge working with REST APIs
* Good understanding of:
                          - Large Language Models (LLMs) 
                          - Prompt engineering
                          - AI system integration
* Experience with WhatsApp Business API (or similar messaging platforms) is highly preferred
* Strong analytical and problem-solving skills
* Ability to work in a remote environment

Nice to Have
* Familiarity with building chatbots for business use cases
* Familiarity with integrating CRM systems (e.g., HubSpot, Salesforce)
* Familiarity with marketing automation or sales funnels

Why This Role Matters
This role is key to:
* Launching AI automation services for external clients (new revenue stream)
* Building internal tools to enhance marketing and sales performance
* Reducing manual workload across operations

Ideal Candidate
* Business-oriented mindset (not just technical execution)
* Able to turn ideas into deployable, sellable solutions
* Understands user journeys, automation logic, and AI capabilities
* Comfortable working in fast-paced, startup-like environments",2026-04-19T02:28:37
IT-Software-Development,Front End Engineer,Devency,"Cairo, EG",posted 23 days ago,https://wuzzuf.net/jobs/p/neopyo7d3k05-front-end-engineer-devency-cairo-egypt,3.0,7.0,Experienced (Non-Manager),Bachelor's Degree,Confidential,Full Time | Remote,IT/Software Development | Engineering - Other,Software Development | Engineering | React | React.js | UI | front-end | Typescript | Agile | JavaScript | Js | Webpack | React Native,"Devency is a premier software development and technology consulting firm based in Egypt. We specialize in delivering high-quality, scalable solutions tailored to our clients' needs. Our expertise spans custom software development, cloud solutions, and IT consulting, enabling businesses to thrive in the digital age. We pride ourselves on innovation, collaboration, and technical excellence.

We are looking for a Front-End Engineer to join our team. This is a remote role, offering the opportunity to build modern, high-performance web applications using the latest front-end technologies.

As a Front-End Engineer, you will be responsible for developing, optimizing, and maintaining web applications using React.js and TypeScript. You will ensure efficient bundling and implement robust testing frameworks to deliver high-quality and scalable user experiences. Your role will also involve collaborating with designers and back-end engineers to build seamless and interactive applications.","Experience: 3+ years of experience developing web applications using Next.js and TypeScript.
Bundling & Optimization: Proficiency in module bundlers (e.g., Webpack, Vite, or Parcel) for performance optimization.
Testing: Experience with front-end testing frameworks (e.g., Jest, Cypress, or React Testing Library).
Best Practices: Strong understanding of state management, component-based architecture, and UI performance optimization.
Problem-Solving: Ability to troubleshoot issues and optimize front-end performance.
Collaboration: Experience working in agile development environments and collaborating with cross-functional teams.
Communication: Strong written and verbal communication skills in English.",2026-04-19T02:28:44
IT-Software-Development,On-Ground Operations Specialist,EZeats,"Cairo, EG",posted 23 days ago,https://wuzzuf.net/jobs/p/exscsllzfbdj-on-ground-operations-specialist-ezeats-cairo-egypt,1.0,3.0,Entry Level (Junior Level / Fresh Grad),Bachelor's Degree,"Confidential, KPIs",Full Time | On-site,Customer Service/Support | Hospitality/Hotels/Food Services | IT/Software Development,Operations Management | Field Support | Customer Service | Problem Solving | Training & Onboarding | Ushering,"Provide on-ground support at partner restaurants to ensure seamless daily operations.
Train new restaurant staff on using EZeats’ platform and tools.
Proactively engage with waiters and restaurant staff to adapt our system by showcasing its benefits.
Build strong relationships with branch managers, acting as their primary point of contact.
Monitor restaurant performance and assist in optimizing operations during peak hours
Meet monthly targets for the number of orders and work to enhance customer satisfaction.","1-3 years of experience in on-ground operations, hospitality, or a related field.
Ability to work full-time, under an on-site arrangement, with flexibility for occasional travel between locations.
Strong interpersonal and communication skills for effective collaboration with restaurant staff and internal teams.
Demonstrated problem-solving abilities and a proactive approach to addressing operational challenges.
Excellent organizational skills and attention to detail.
Ability to thrive in a fast-paced, evolving environment.
Willingness to work flexible hours, including evenings or weekends if required.",2026-04-19T02:28:49
IT-Software-Development,Data Governance & Data Management Architect,Advanced control,"Giza, EG",posted 24 days ago,https://wuzzuf.net/jobs/p/qs26cvsh4yyk-data-governance-data-management-architect-advanced-control-giza-egypt,3.0,7.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | On-site,IT/Software Development | Analyst/Research,Data Governance Frameworks | Data Management & Architecture | Data Management | Data Catalog & Metadata Management | Data Lineage & Data Quality Tools | Computer Science | Regulatory Compliance (NDMO / PDPL / GDPR) | NDMO,"We are seeking a Data Governance & Data Management Architect with strong expertise in data governance frameworks, regulatory compliance, and enterprise data management systems to enhance our data platform.

The role involves translating NDMO regulations and PDPL requirements into operational governance processes and technical system architecture, ensuring that compliance is embedded into workflows and platform capabilities.

This position requires a professional capable of bridging data governance strategy and technical implementation.","5+ years of experience in Data Governance / Data Management
Strong understanding of:
Data Governance Frameworks (DAMA-DMBOK preferred)
Data Privacy & Protection regulations (PDPL / GDPR equivalent)
Experience with:
Data Catalog tools (Collibra, Alation, etc.)
Data Quality & Data Lineage tools
Strong knowledge of data architecture & enterprise systems
Experience working with databases and data platforms
Ability to translate business/regulatory needs into technical solutions
Strong stakeholder communication skills
Nice to Have
Experience with NDMO compliance frameworks
Knowledge of cloud platforms (AWS / Azure / GCP)
Experience with Big Data technologies (Spark, Hadoop)
Familiarity with AI-driven data governance tools
Certification in data governance or data management",2026-04-19T02:28:55
IT-Software-Development,Senior Full Stack .NET Developer,Confidential,"Cairo, EG",posted 24 days ago,https://wuzzuf.net/jobs/p/y6uz8gdyl6x3-senior-full-stack-net-developer-cairo-egypt,3.0,7.0,Experienced (Non-Manager),Not Specified,Confidential,Full Time | Hybrid,IT/Software Development | Engineering - Telecom/Technology,c# | .NET Core | ASP.NET Core | Microservices Architecture | REST APIs | API Development | Angular | React | Microsoft SQL Server | Multithreading & Asynchronous Programming | Docker & CI/CD Pipelines,"We’re looking for a Senior Full Stack .NET Developer who doesn’t just write code — but builds scalable systems, solves complex problems, and takes full ownership end-to-end.
 

In this role, you will work on high-performance, real-time applications where speed, reliability, and clean architecture are critical. You will be responsible for designing, building, and optimizing both backend and frontend systems while contributing to key technical decisions.
 

This is not a maintenance role — you will be building core systems, improving performance, and shaping the technical direction of the platform.","4–6+ years of experience in .NET development
Strong expertise in C#, ASP.NET Core, and .NET Core
Solid experience building REST APIs and microservices
Strong frontend experience with Angular or React
Deep understanding of system design, architecture, and scalability
Experience with SQL Server and database performance optimization
Strong knowledge of asynchronous programming and multithreading
Experience working on high-performance or real-time systems is a big plus
Familiarity with Git and modern development workflows",2026-04-19T02:29:02
